% # columns="iter, evals, sigma, 0, fitness, xbest" seed=544833, Sun Dec 24 13:47:40 2023, <python>{}</python>
1 7 0.817319770036263 0 444.101336043645 0.20675438226316445 1.0977165462768244 1.4929175723393722
2 14 0.7181293571059998 0 308.1773355726741 0.889291055460596 1.2394803697005738 1.3990577717410582
3 21 0.7586692106605971 0 158.71282065477587 0.8147877036196458 1.9436073344300127 0.40521679779664455
4 28 0.6849489099459766 0 25.57149602121713 0.7101639123934691 2.262577694573312 0.5726554590227858
5 35 0.6493832420373505 0 318.1716637760745 0.7515342906369663 1.1900768863612057 0.8794159666051558
6 42 0.6148620029267219 0 -21.325736920553283 0.7735757927574197 2.7714230700511777 0.7870643604909976
7 49 0.5521126219638347 0 -41.69630627658938 0.9320642495902016 2.5156494070198585 0.479762982005508
8 56 0.654622243824426 0 -169.8701904585824 0.25874751365542037 2.965118834789426 0.6809621365201989
9 63 0.6235538181147114 0 -414.4158782318456 0.4310216790461482 3.7160504564379724 0.6419768880411932
10 70 0.6310054467883611 0 -638.5657997951671 0.3319800960857592 4.097966807414162 0.5140294174124586
11 77 0.591410213050807 0 -586.4097315076496 0.1840872124980852 3.9323240203118806 0.423171053942503
12 84 0.536539630512428 0 -38.55377904464375 0.5869904404039379 2.7475340783194446 0.8365724101465505
13 91 0.4077400414485881 0 -563.3291249031306 0.24534825151136325 3.9274513160708358 0.5499615588166453
14 98 0.45930894653867255 0 -724.1271366235078 0.33256764408615463 4.33680943646942 0.5229992237251259
15 105 0.47545299146968867 0 -865.7287847939266 0.16573337256101706 4.53566020774746 0.44754103810458457
16 112 0.4617798116231997 0 -963.7259996552747 0.2299104852271725 4.746680380779972 0.43316702365451254
17 119 0.4906445632120574 0 -1228.6058575195473 0.06533670724255392 5.38877444420982 0.49243264804585896
18 126 0.4362928476932916 0 -1188.024442093257 0.2168576970356717 5.2334711566818735 0.42781103098052486
19 133 0.5216705552632083 0 -1578.6003172900134 0.019920973964349054 6.23061019996153 0.5132098652942106
20 140 0.5874892937040942 0 -1668.9226701079897 0.18132773100926738 6.801780408173801 0.5484056642045972
21 147 0.8249697681433023 0 -2744.5253737460453 0.23160015073486512 8.282081722498946 0.34861759153015137
22 154 1.1911901125925846 0 -2794.611571648525 0.5984398657848642 9.778390817320485 0.387320322559733
23 161 1.5449282789615748 0 -3365.4652177378644 0.7185323601255812 9.449334160912231 0.08925293149858649
24 168 1.1991709894913942 0 -2581.842778910647 0.0243471534415991 8.386762152077363 0.4739867567033806
25 175 1.1225482393832082 0 -3167.82645724699 0.6664887228901437 10.344672745878938 0.06050947260776496
26 182 1.221798475329837 0 -5834.755137979357 0.6093019535906093 12.633184281815177 0.1301120420301938
27 189 1.3854468013233394 0 -3339.6017703114976 0.5397613022691934 14.68599129318018 0.5748337379452777
28 196 1.5666903560137413 0 -4164.990984610627 0.17578787322280465 13.378534203128781 0.5236230565042478
29 203 1.8990003982897166 0 -8915.906657207493 0.3801302919398608 16.721232610297797 0.06729866996100314
30 210 1.5522728307895524 0 -7012.474233259107 0.32203434387161717 16.505702552245737 0.29464911739814
31 217 1.6765091047585137 0 -8349.938333124956 0.10173512331466683 19.449069145650167 0.35326061385416163
32 224 1.638097810401149 0 -10721.60818218604 0.28178094160265316 19.460026455679163 0.160535923538612
33 231 2.4438076573233674 0 -18300.358383472405 0.2187041301592298 31.002713367329072 0.17737213810497854
34 238 2.322817050915308 0 -15660.28614090988 0.1354010389291793 29.447835134852255 0.24268067058479104
35 245 2.0631005790743586 0 -17310.527101126292 0.3715796268961934 27.40529216004893 0.11666170219225294
36 252 2.090515386221236 0 -24253.7320872009 0.3717686634681285 33.356064565586735 0.03458625490801451
37 259 2.0322286078120944 0 -26828.804659811918 0.38590209340120146 35.873095504992364 0.06279847695620293
38 266 2.1121171001876577 0 -31339.46539110165 0.8006405325173415 41.222977550604824 0.022175766136802846
39 273 2.632017379329142 0 -44012.88527413091 0.8412254026442785 53.99645456341644 0.03195734451455033
40 280 2.4255482261255943 0 -30892.11985852715 0.9189404951003208 42.040554316924684 0.035100599070293545
41 287 1.911994516646601 0 -22300.278657296927 0.7962116302969021 44.13016543041315 0.15727006057107978
42 294 1.7723192751372674 0 -29087.048270276384 0.4827312887860741 38.107440630010686 0.029223732689734355
43 301 1.6417876032108796 0 -25513.290837465804 0.29680782975662645 34.20948456359707 0.06289267658513513
44 308 1.6284601734775832 0 -28547.65569151754 0.4947709392072745 41.48436901174107 0.09738109828729478
45 315 1.6482218583755732 0 -34418.131075082194 0.4185137087838384 43.34381112543458 0.054048581280527946
46 322 1.3928941652239366 0 -30430.39259094945 0.4373979998672965 43.5734963695881 0.09972460187807564
47 329 1.5325580172344098 0 -39417.798374382175 0.4164119118438554 47.460581559543115 0.02499647987625768
48 336 1.59391222147194 0 -38960.68669310269 0.5403875698601311 49.78140392746503 0.06058010761189609
49 343 1.6984708525720793 0 -40840.30080457451 0.3402769945175698 48.48684305201178 0.04359042076057103
50 350 1.9517761089386176 0 -50063.82358405117 0.3155386752071394 56.47461380757994 0.022924607396818494
51 357 2.575398410700196 0 -53626.74378310978 0.10034879513708378 59.696919482041196 0.04632081639444537
52 364 2.4059965613640957 0 -53954.259977098845 0.38239000616719365 60.694525053615386 0.017808758645465005
53 371 3.0356703249972212 0 -55264.06578219297 0.6799045949815854 73.57578493920055 0.072261702397201
54 378 3.8787700304703017 0 -74212.98076643463 0.614543889582396 86.36152836593294 0.04994554976715885
55 385 3.6064383436046126 0 -85455.14415044192 0.752021406503697 87.73586853853111 0.019894682339489933
56 392 3.7450152384725217 0 -72124.39548160779 0.7000492865757644 95.7811990057394 0.07398418646036994
57 399 3.2737593123394957 0 -70713.01318904551 0.3257421300939526 78.10398213901576 0.04927665983748258
58 406 2.6052696268127535 0 -73538.42625794554 0.705703112762743 90.32792904943014 0.05598879484086735
59 413 2.397682395042979 0 -76066.77602183669 0.5106133477577499 102.54408790865087 0.09564791535870948
60 420 2.6658193914704627 0 -83469.86588549758 0.15869075797539006 92.59090529168435 0.06241402413664787
61 427 3.0975389126893966 0 -93072.07134813425 0.34191342670901387 111.76399954583079 0.07787019327358509
62 434 4.062585404180953 0 -103848.20793592109 0.7668805036562352 123.7092654999778 0.049878094422777464
63 441 4.778285827783765 0 -127179.81206765749 0.6202026927004245 128.5660939067071 0.031021563852611032
64 448 4.373339166369074 0 -135698.13776340988 0.6482275861348518 136.27309588968592 0.028119300075192984
